,YLabel,Max,Min,Mean,SD,Variance,RMS,ZeroXings,TPeaks,TMax1,TMax2,TMax3,FPeaks,FMax1,FMax2,FMax3,PSD,RelativeAlpha,RelativeBeta,RelativeTheta,RelativeDelta
9869,2,37,-55,-6.314606741573034,20.204624849147432,408.2268652947859,21.168399174134674,11,13,16.9985915523506,33.05767532565559,31.086348672120973,11,7.319086643781644,14.55387796938723,14.130879547886241,490.29,0.11,0.03,0.34,0.4
9870,2,43,-40,-3.247191011235955,16.581620323690334,274.95013255902035,16.896579003528256,13,13,19.313809932041593,22.511637462310755,40.47826714117849,8,5.7602177170659346,9.606120770798134,13.484280059505148,310.65,0.09,0.1,0.33,0.39
9871,2,82,-40,13.99438202247191,26.735175917874134,714.769631359677,30.176354311787925,14,12,46.731586010746724,78.36127768803149,48.931453951367345,9,7.366860770184029,21.514093119628935,20.50105665790175,621.99,0.14,0.06,0.19,0.43
9872,3,99,-98,7.252808988764045,49.6420684905423,2464.334964019693,50.16909608760348,10,15,73.42000700350253,93.97611773550128,79.31009504424607,12,17.524910854530887,28.772143639475686,37.14188940464969,3217.63,0.07,0.05,0.17,0.66
9873,1,789,-1027,11.123595505617978,374.686635219074,140390.0746117914,374.8517160008262,22,15,453.7365788865679,649.4291865428341,496.8929944407035,18,169.3937174978584,180.19995104683983,245.92767615861456,157858.32,0.07,0.53,0.22,0.17
9874,5,-34,-134,-76.49438202247191,22.26632646578742,495.7892942810252,79.66918962359853,0,14,-41.579648749893394,-37.52644300207409,-37.36407585770266,11,11.748779752581012,12.035135585398276,13.36367090453351,676.2,0.17,0.19,0.44,0.2
9875,4,219,-183,8.393258426966293,71.39998394509752,5097.957707360183,71.89161630108217,24,14,112.73160280374414,209.307031687692,120.1665907210015,11,29.324340934958364,31.704762898878325,60.35929381240154,6529.63,0.36,0.23,0.09,0.25
9876,5,102,-96,6.162921348314606,37.70243303335029,1421.4734566342631,38.20281476775992,21,16,69.13566606333853,72.9350974444864,93.22361569950739,11,12.886456460991827,19.01666233864413,28.19704804296835,1542.13,0.17,0.07,0.07,0.45
9877,2,233,-244,85.23595505617978,96.63949252879334,9339.191516222705,128.85790449391067,8,10,209.23227020725133,215.60447794246903,221.46278433226695,13,33.658118196422535,43.958566776165924,94.92649308376966,7548.68,0.09,0.05,0.18,0.59
9878,5,116,-140,0.9719101123595506,52.198780580625424,2724.712694104278,52.20782798940008,32,17,94.56397641538983,110.57113789221337,97.42534274976967,16,19.759584750386143,34.66778182402921,27.838964754093244,2718.52,0.14,0.23,0.35,0.29
9879,5,76,-77,-1.6404494382022472,33.472694621008095,1120.4212851912644,33.51286856642627,22,16,50.623781567685384,65.00012787381758,57.63483711836543,14,14.426508537696854,16.36984730326163,19.422286720177663,1074.39,0.17,0.43,0.05,0.23
9880,5,86,-72,5.741573033707865,30.040058681957543,902.4051256154527,30.58383210974148,16,19,42.000898449128016,68.49944406610832,82.65601925177762,11,9.723755316778183,17.25148535924688,17.681052096224278,919.94,0.09,0.11,0.19,0.49
9881,1,242,-579,-1.9382022471910112,156.56359443493267,24512.15910238608,156.57559110645911,14,11,150.8729359954279,231.80109962549716,152.37088225261866,16,75.64358549353754,82.78496494801986,116.92809336263072,31564.77,0.11,0.08,0.36,0.35
9882,2,120,-194,1.2359550561797752,69.66880276006219,4853.74207802045,69.67976508945297,10,10,74.06169122088802,117.41728495145475,93.94346340833744,9,14.323377218213842,41.61736379247812,67.80413408457626,4092.87,0.02,0.01,0.14,0.67
9883,2,153,-146,3.7752808988764044,69.31458215324099,4804.511299078395,69.41731804775966,11,12,86.21437011014145,102.4710693036474,147.9900988267217,14,21.710930148870467,44.041095760466355,49.68660150583981,3015.05,0.2,0.07,0.26,0.41
9884,4,107,-132,-32.39325842696629,54.83593875616878,3006.9801792702933,63.68911501023167,12,13,76.47336240454678,82.05912482425632,96.71448292385013,11,13.770122904229444,22.51761134933754,49.160909651732695,3538.89,0.56,0.08,0.06,0.16
9885,5,112,-83,10.5561797752809,37.181149189727904,1382.437855068804,38.65062465881831,19,22,64.335497481758,64.7401761742428,98.77833215906684,12,19.821837947252664,20.803266246421792,25.255701227512112,1444.0,0.05,0.41,0.18,0.21
9886,3,76,-86,-5.415730337078652,39.32829526862652,1546.714808736271,39.69943253776085,9,11,50.63592414349381,54.334992627651246,72.74072563817798,9,19.539926198429324,22.411397716116063,27.107276564582282,1832.19,0.05,0.02,0.42,0.35
9887,1,1112,-1839,-28.573033707865168,602.2081443823716,362654.64916045935,602.8856171909646,12,11,543.9759584217998,653.1263482555935,964.2692609457013,17,358.2501389748396,391.885711545839,378.28019945158684,436034.14,0.25,0.21,0.34,0.17
9888,1,573,-689,19.089887640449437,315.4297279403555,99495.9132685267,316.0068623917077,11,12,479.15228211695575,481.1810403497178,533.2949239427971,14,149.2585915235401,157.2718772032865,270.0754167363102,89622.39,0.32,0.08,0.41,0.17
9889,4,133,-129,28.5561797752809,49.080759989391154,2408.9210011362193,56.783592740283545,20,15,101.41939300790352,120.63342474798222,126.58370571068701,13,17.35518881447397,24.998298048864573,30.393486534280107,2294.53,0.27,0.37,0.11,0.17
9890,2,57,-64,3.393258426966292,25.201711185671982,635.1262466860244,25.42912600618044,10,10,37.372197497807775,54.541225661526596,49.56724845237461,10,10.752093289549473,13.45144628250906,25.47911737766663,775.38,0.06,0.02,0.24,0.42
9891,1,1001,-808,54.938202247191015,372.7313271626808,138928.64224845343,376.7583420637249,15,12,756.9804611407935,800.9615748544355,833.68872711907,13,200.85219565207578,236.4106011248628,220.8346678007259,123020.41,0.52,0.08,0.4,0.08
9892,1,337,-441,-47.646067415730336,137.03884264925458,18779.64439464715,145.08546493302305,13,10,94.82097895016138,266.70233118826945,321.4563445126453,13,49.35053760800475,49.92538441683263,103.00594720449291,10745.87,0.15,0.11,0.48,0.19
9893,2,-11,-89,-47.03370786516854,20.366556326213193,414.7966165888146,51.253939284067044,0,15,-15.349696335207472,-14.468718257075883,-12.899113781579201,7,2.746808515676455,5.928751223799728,19.158951392560663,492.56,0.07,0.03,0.41,0.43
9894,5,6,-156,-59.26966292134831,34.363641631505125,1180.8598661785122,68.51096853051169,1,14,-10.410610060174555,-7.212671538865672,0.27514968923884187,9,7.540287686586727,10.998003876966848,10.779245758892504,1223.3,0.06,0.08,0.08,0.58
9895,4,183,-211,-33.02808988764045,69.78976694694411,4870.611570508773,77.2105322616988,20,16,97.82847493728656,123.6365194521588,161.72772227174175,11,21.90717146861798,45.97348187419879,23.07428953656764,2259.38,0.43,0.18,0.16,0.16
9896,4,173,-164,9.00561797752809,59.18097336887734,3502.387608887769,59.86224823747387,34,16,121.51192223113563,125.5389199406722,155.55033043608307,17,19.983896295294866,20.614508078473605,43.714969088668354,1772.75,0.2,0.55,0.13,0.14
9897,2,86,-147,-27.803370786516854,58.53703897924821,3426.5849324580245,64.80441620407179,11,19,58.26302378507327,74.74304665204255,83.74536014057956,12,17.461774951886913,36.35280035102659,59.662025428204785,3212.77,0.02,0.02,0.2,0.52
9898,4,188,-13,62.741573033707866,44.34682717705555,1966.6410806716326,76.8319339039161,8,17,141.10633864647065,148.9669871376857,178.77558555977404,11,12.928713111228252,14.93615727220647,27.091747530585682,2352.17,0.16,0.36,0.05,0.26
9899,4,68,-88,1.0842696629213484,34.458877621572604,1187.4142469385172,34.475932005392536,16,12,51.71172588281003,53.9002977723296,64.67553873414269,10,12.088313296303506,21.44662039516625,25.966704864212844,1280.47,0.19,0.14,0.17,0.42
9900,5,89,-69,14.0561797752809,35.501181987147056,1260.3339224845345,38.18258912592951,18,20,68.02535884624345,69.32288411704559,83.45235049927052,13,11.596667929642502,13.763773816278738,35.0531511118905,1553.1,0.11,0.11,0.15,0.51
9901,5,60,-59,5.758426966292135,26.486652602110563,701.5427660648903,27.105391478283636,19,16,41.53886702120072,52.76497349412392,54.601569227414565,13,11.266550779580827,14.800547235113218,15.587442414271548,681.96,0.09,0.1,0.27,0.36
9902,5,96,-99,11.151685393258427,33.71917272886451,1136.982609519,35.5153867588291,28,21,64.84263412340178,81.03520516886786,84.89696031460878,15,12.277246402548537,14.719185090559755,21.368465871714132,1038.08,0.2,0.26,0.31,0.19
9903,5,131,-158,-5.089887640449438,61.344054673681306,3763.0930438076016,61.554853586049575,18,22,91.3583976234374,91.55631326494995,121.23579575805944,12,11.728887974356928,15.009819811688677,54.07370153902734,1580.02,0.12,0.24,0.23,0.3
9904,1,1107,-1325,31.882022471910112,548.5898599098507,300950.83439590957,549.5155118400289,30,15,775.4298820644902,917.0650319871268,980.3154428342021,18,178.74808934356375,203.98072090159252,444.9019777179725,320457.75,0.03,0.84,0.09,0.03
9905,2,83,-17,23.337078651685392,21.267131267864983,452.2908723646005,31.573883390542104,9,14,61.10382944643142,67.54709132880039,77.32130347279045,12,7.911865241033038,9.573638445306688,14.210861711078733,515.58,0.03,0.03,0.55,0.27
9906,4,102,-116,0.056179775280898875,46.436463672846486,2156.345158439591,46.436497656549655,25,18,80.31901906994624,89.04244554423887,99.23745767800345,15,17.385926791120067,24.869155530233318,27.550536564963494,2013.9,0.08,0.42,0.23,0.14
9907,3,239,-213,-10.191011235955056,107.78842951439478,11618.34553717965,108.26911954565351,4,8,77.46691953882626,78.99182587057629,236.26632108719787,12,17.97931509301189,43.10225845643493,131.49046986520457,13197.65,0.02,0.0,0.06,0.56
9908,5,64,-78,4.702247191011236,27.95333381467453,781.3888713546264,28.34607556611673,22,17,42.51504712640017,56.90232142504262,57.50381932323158,9,13.463151788065566,14.0784011024442,13.599897320717236,1069.05,0.11,0.14,0.42,0.3
9909,4,80,-132,-9.764044943820224,38.580434720062335,1488.4499431889915,39.796815410958864,27,19,65.19062897234264,66.49726224175924,68.08140905597558,11,15.985463896713352,17.975909127053793,19.004167229666386,1033.23,0.17,0.48,0.14,0.1
9910,4,42,-215,-75.95505617977528,54.77654507328281,3000.4698901653833,93.64635844195011,12,15,8.651837743396344,26.104178561896354,30.001166855499374,12,22.36749925205678,24.536354619001887,30.2993112505109,1930.87,0.19,0.25,0.25,0.23
9911,3,41,-118,-31.09550561797753,39.5828938484607,1566.805485418508,50.336229050815675,8,15,25.78375256677988,37.00940836547533,38.59274850200257,9,5.291945171687751,6.035298103901655,19.08348728611345,1594.5,0.03,0.04,0.17,0.45
9912,2,51,-163,-56.96629213483146,52.62287908415566,2769.1674031056677,77.55208470890148,3,11,31.77404155143653,40.04469234163986,44.410082730749764,12,5.050525597709043,13.032977404752133,37.52361673699558,2531.05,0.0,0.02,0.38,0.37
9913,4,58,-105,-18.264044943820224,38.043188783958584,1447.2842128519121,42.200231641091705,24,18,40.78075703517556,43.03419649123791,50.82618130848318,10,14.026041303551345,23.284828847887688,17.323705789586764,1854.77,0.5,0.26,0.12,0.1
9914,5,116,-98,9.432584269662922,49.680195849188095,2468.121859613686,50.56773186151399,21,18,85.37136229010994,94.8114476485387,105.9856027157544,12,19.582476425493507,19.929862441247444,31.196551127498733,2466.07,0.36,0.32,0.18,0.05
9915,1,378,-174,-2.258426966292135,114.44688951157163,13098.090518873883,114.46917057110161,11,9,289.19496550212665,289.4017295588684,346.0661357860779,17,39.54965320760997,67.00281727773961,82.09042844317888,14284.04,0.06,0.17,0.16,0.62
9916,1,490,-636,13.764044943820224,288.9000263483682,83463.22522408786,289.2277202435883,10,8,365.09218473073327,422.1769570595718,461.4372851385507,19,133.7593091065937,159.95209164384033,208.62533413406925,78667.43,0.22,0.06,0.52,0.17
9917,2,99,-108,5.0,50.12523641682597,2512.5393258426966,50.37399453927291,9,16,65.72484232773027,77.27445457710459,93.13296921306343,14,11.047502336013096,27.518407483213384,49.301620587454124,1665.49,0.08,0.15,0.15,0.29
9918,5,86,-70,8.57865168539326,36.16468254181955,1307.884263350588,37.16823278136704,14,21,66.75161759451834,74.6311257288949,76.33353621001496,13,14.132189637179707,15.646731080347275,22.894707547712766,1286.98,0.06,0.23,0.17,0.37
9919,2,8,-134,-38.45505617977528,32.476797287840675,1054.7423620754955,50.3342200482452,7,13,1.6246996345707923,7.273126137537865,4.237377005234058,9,13.5530401868499,17.707685969300822,31.652780490171317,942.64,0.02,0.04,0.23,0.61
9920,4,123,-120,-13.0561797752809,44.59401369372346,1988.6260573159955,46.46600787285744,26,18,67.9414285519082,77.14643922942068,103.04341657716526,13,17.57390191804439,21.12655429470367,28.942902026222164,1977.91,0.09,0.38,0.29,0.18
9921,5,90,-157,-28.168539325842698,48.58081092366885,2360.0951900012624,56.15658285324,22,15,46.49504598054051,49.26735455167607,84.09736716780128,13,15.77326400522368,16.349810231180616,28.56715100744056,2883.5,0.17,0.44,0.07,0.2
9922,4,79,-72,-11.51685393258427,30.400736374711915,924.2047721247322,32.50911713087905,17,18,54.1738675962108,56.50571213484134,69.68439728560132,14,10.717677527961415,21.966309536020027,15.655178609314381,1163.33,0.4,0.29,0.15,0.08
9923,2,53,-116,-17.50561797752809,36.146898664270914,1306.5982830450705,40.16273078141257,9,9,15.129942155053676,25.439412240363406,50.70167022941951,9,17.406545328587676,17.854224812519316,37.59180259797186,1260.13,0.04,0.01,0.36,0.31
9924,1,387,-529,-18.93258426966292,177.16587782106367,31387.748264108057,178.17460821125988,14,13,309.9774926657178,322.89685874098063,347.55058145642096,18,76.22526779972999,82.34270976090014,127.51682038773279,35191.15,0.03,0.51,0.06,0.43
9925,1,362,-269,19.348314606741575,137.00078742688459,18769.215755586414,138.36030150916795,17,12,237.84604043888496,331.0264184975832,320.9604640518879,18,61.703648420742056,75.82666645063706,107.45515922131125,19655.36,0.16,0.25,0.51,0.09
9926,1,607,-484,-35.735955056179776,197.4267406424902,38977.31792071708,200.6349331609388,21,14,208.0029879496056,350.53520873211,524.608870123222,16,78.07848087832055,97.18079551085603,121.47952559238091,32645.81,0.05,0.5,0.32,0.18
9927,2,99,-163,-2.0,64.24881409302081,4127.91011235955,64.27993553481171,11,13,77.88536970625478,82.13203012529827,96.45985010707628,12,19.67908913532403,46.44688172102879,47.77244405550826,3665.65,0.15,0.03,0.39,0.3
9928,5,158,-181,-1.6629213483146068,73.27345179212686,5368.998737533139,73.29231914016516,19,17,116.40242077650316,139.9122592320814,141.55419523634805,14,36.24998985853516,44.65409314403544,43.07386481082264,6591.55,0.05,0.19,0.08,0.6
9929,1,581,-527,6.99438202247191,178.7035237667141,31934.94940664056,178.84034999551096,11,9,256.52097075819495,557.828664069307,267.8189851369104,17,84.31157943377643,116.28355909255335,103.78984462591457,21690.86,0.24,0.23,0.26,0.2
9930,2,1,-75,-35.162921348314605,17.565011711056282,308.52963640954437,39.305987764681646,2,17,-5.2720283738646785,-0.9915878638917297,-0.07570208953857194,10,4.2673563438797775,8.746686869507705,9.104394107515656,191.14,0.11,0.13,0.35,0.26
9931,2,71,-202,2.842696629213483,51.295771312321094,2631.2561545259437,51.374478865013174,16,19,57.40600042083243,60.34511903601535,65.85328327455072,21,28.723957978642247,29.37890718993247,30.656969845385753,934.1,0.13,0.19,0.11,0.48
9932,5,104,-150,-37.53370786516854,60.478257665847806,3657.619650296679,71.17864059115273,9,16,55.254964053576344,56.79956270657051,96.14636470024061,9,7.23391343067206,10.895460291148703,22.770016621922373,4523.44,0.03,0.04,0.04,0.57
9933,5,64,-52,-6.292134831460674,23.53944919653394,554.1056684762024,24.365890691979292,15,18,31.454522794666296,33.50128748310094,56.1750157184489,9,10.077137073477232,12.558317372707416,14.604410769418228,520.97,0.06,0.26,0.18,0.38
9934,2,85,-87,-8.410112359550562,42.55169108971014,1810.6464145941175,43.374836074553436,8,11,56.952096993099175,74.77753350127627,80.34826894141632,10,13.709371975007054,25.30969934206235,33.42119542311748,1124.28,0.13,0.02,0.29,0.48
9935,3,75,-45,7.803370786516854,31.739292450636203,1007.3826852670123,32.68448073472908,9,15,65.21866483370002,71.32971281959044,68.32238098870951,8,16.133029697767963,17.751849314166286,28.885769879498394,1044.04,0.18,0.04,0.27,0.31
9936,3,81,-127,-7.612359550561798,48.40664900058905,2343.203667466229,49.00154778568998,5,14,62.228438033103615,65.62258346130162,74.7420384165112,14,10.197463712907497,12.059135005959766,50.34322232680717,2513.22,0.02,0.02,0.04,0.68
9937,4,14,-166,-82.23033707865169,38.61998348789756,1491.5031246054798,90.84784785934204,4,19,-9.174966574937368,-4.316202959152314,-3.787662024700277,11,16.6582825610038,20.023128973187628,21.107015888224836,1355.62,0.07,0.3,0.38,0.13
9938,2,79,-105,-9.252808988764045,39.964564612839844,1597.1664246938508,41.021712529786036,9,14,19.780336143946695,58.57058903029268,77.98311787897087,13,10.15964695755287,17.025206256034487,43.592923677823414,1283.14,0.02,0.03,0.27,0.33
9939,1,864,-550,-28.196629213483146,267.28506137377315,71441.30403358168,268.7682160014169,11,12,454.21481288531317,485.349189139654,774.1173341169955,16,113.18496636025228,151.5877476587385,216.8797661572644,55386.14,0.24,0.2,0.24,0.34
9940,3,35,-48,-11.123595505617978,16.773990181912623,281.36674662290113,20.12712407661625,10,14,13.660484702572875,16.939903385477805,30.046885740814446,9,8.442517696684188,9.333370143499485,12.847236443922297,168.13,0.19,0.09,0.17,0.49
9941,2,53,-77,-15.4438202247191,35.49584072819503,1259.9547090013887,38.71002831482859,11,9,33.686568764790266,51.73646685893188,43.2426642750125,11,19.87627095808851,24.213842861959222,28.826673731864364,990.84,0.06,0.03,0.86,0.15
9942,2,42,-140,-26.98314606741573,43.90138012203162,1927.3311766191132,51.53078059096919,8,8,30.003850848796596,34.74198186561408,39.50178077925359,7,10.862357811636192,17.715944517891888,44.63630294089048,2841.9,0.02,0.01,0.11,0.85
